iso2,iso3,country,group,year,year_date,var,obs_value,var_code,var_long,var_axis
IT,ITA,Italy,EU27,2018,2018-01-01,2.1.1,0.5,pub_rd_exp,R&D expenditure in the public sector,R&D expenditure in the public sector (percentage of GDP)
IT,ITA,Italy,EU27,2018,2018-01-01,2.1.2,0.062482533,vc_exp,Venture capital expenditures,Venture capital expenditures (percentage of GDP)
IT,ITA,Italy,EU27,2018,2018-01-01,2.1.3,0.0939,gov_bus_rd_supp,Direct and indirect government support of business R&D,Direct government funding and government tax support for business R&D (percentage of GDP)
IT,ITA,Italy,EU27,2018,2018-01-01,2.2.1,0.83,bus_rd_exp,R&D expenditure in the business sector,R&D expenditure in the business sector (percentage of GDP)
IT,ITA,Italy,EU27,2018,2018-01-01,2.2.2,0.566314934,non_rd_innov_exp,Non-R&D innovation expenditures,Non-R&D innovation expenditures (percentage of turnover)
IT,ITA,Italy,EU27,2018,2018-01-01,2.2.3,4066.159259,innov_exp_per_emp,Innovation expenditures per person employed,Innovation expenditure per person employed
IT,ITA,Italy,EU27,2018,2018-01-01,2.3.1,11.8,ict_train_ent,Enterprises providing ICT training,Enterprises providing training to develop or upgrade ICT skills of their personnel
IT,ITA,Italy,EU27,2018,2018-01-01,3.1.1,30.71231736,sme_prod_innov,SMEs introducing product innovations,SMEs introducing product innovation (percentage of SMEs)
IT,ITA,Italy,EU27,2018,2018-01-01,3.1.2,40.50878545,sme_proc_innov,SMEs introducing business process innovations,SMEs introducing business process innovations (percentage of SMEs)
IT,ITA,Italy,EU27,2018,2018-01-01,3.2.1,5.747981959,sme_innov_collab,Innovative SMEs collaborating with others,Innovative SMEs collaborating with others (percentage of SMEs)
IT,ITA,Italy,EU27,2018,2018-01-01,3.2.2,138.8195584,pub_priv_pubs,Public-private co-publications,Public-private publications per million population
IT,ITA,Italy,EU27,2018,2018-01-01,3.2.3,3.8,hrst_job_mob,Job-to-job mobility of HRST,Job-to-job mobility of Human Resources in Science & Technology
IT,ITA,Italy,EU27,2018,2018-01-01,3.3.1,2.22847159,pct_patents,PCT patent applications,PCT patent applications per billion GDP (in PPS)
IT,ITA,Italy,EU27,2018,2018-01-01,3.3.2,6.613582819,trademark_apps,Trademark applications,Trademark applications per billion GDP (in PPS)
IT,ITA,Italy,EU27,2018,2018-01-01,3.3.3,6.696201354,design_apps,Design applications,Design applications per billion GDP (in PPS)
IT,ITA,Italy,EU27,2018,2018-01-01,4.1.2,57.47309505,innov_firm_emp,Employment in innovative enterprises,Employment in innovative enterprises
IT,ITA,Italy,EU27,2018,2018-01-01,4.2.1,52.25688791,hi_tech_exports,Exports of medium and high technology products,Exports of medium and high technology products as a share of total products exports
IT,ITA,Italy,EU27,2018,2018-01-01,4.2.2,51.0594,know_serv_exports,Knowledge-intensive services exports,Knowledge-intensive services exports as a share of total services exports
IT,ITA,Italy,EU27,2018,2018-01-01,4.2.3,10.05997036,new_innov_sales,Sales of new-to-market and new-to-firm innovations,Sales of new-to-market and new-to-enterprise innovations as a percentage of turnover
IT,ITA,Italy,EU27,2018,2018-01-01,4.3.1,3.3364,resource_prod,Resource productivity,Resource productivity (PPS per kg)
IT,ITA,Italy,EU27,2018,2018-01-01,4.3.2,0.072744879,fine_particle_em,Air emissions by fine particulates,Air emissions by fine particulate matter (PM2.5) in industry
IT,ITA,Italy,EU27,2018,2018-01-01,4.3.3,11.43,env_tech,Environment-related technologies,Development of environment-related technologies, percentage of all technologies
IT,ITA,Italy,EU27,2019,2019-01-01,1.1.1,0.7,new_doc_grads,New doctorate graduates,New doctorate graduates in science, technology, engineering and mathematics (STEM) per 1000 population aged 25-34
IT,ITA,Italy,EU27,2019,2019-01-01,1.2.1,883.0769103,intl_sci_pubs,International scientific co-publications,International scientific co-publications per million population
IT,ITA,Italy,EU27,2019,2019-01-01,1.2.2,10.81736777,top_cited_pubs,Scientific publications among the top 10% most cited,Scientific publications among the top-10% most cited publications worldwide as percentage of total scientific publications of the country
IT,ITA,Italy,EU27,2019,2019-01-01,1.2.3,14.87251614,for_doc_stud_pct,Foreign doctorate students as a % of all doctorate students,Foreign doctorate students as a percentage of all doctorate students
IT,ITA,Italy,EU27,2019,2019-01-01,2.1.1,0.49,pub_rd_exp,R&D expenditure in the public sector,R&D expenditure in the public sector (percentage of GDP)
IT,ITA,Italy,EU27,2019,2019-01-01,2.1.2,0.06413406,vc_exp,Venture capital expenditures,Venture capital expenditures (percentage of GDP)
IT,ITA,Italy,EU27,2019,2019-01-01,2.1.3,0.1186,gov_bus_rd_supp,Direct and indirect government support of business R&D,Direct government funding and government tax support for business R&D (percentage of GDP)
IT,ITA,Italy,EU27,2019,2019-01-01,2.2.1,0.85,bus_rd_exp,R&D expenditure in the business sector,R&D expenditure in the business sector (percentage of GDP)
IT,ITA,Italy,EU27,2019,2019-01-01,2.3.1,12.9,ict_train_ent,Enterprises providing ICT training,Enterprises providing training to develop or upgrade ICT skills of their personnel
IT,ITA,Italy,EU27,2019,2019-01-01,3.2.2,151.9906769,pub_priv_pubs,Public-private co-publications,Public-private publications per million population
IT,ITA,Italy,EU27,2019,2019-01-01,3.2.3,3.8,hrst_job_mob,Job-to-job mobility of HRST,Job-to-job mobility of Human Resources in Science & Technology
IT,ITA,Italy,EU27,2019,2019-01-01,3.3.1,2.263190537,pct_patents,PCT patent applications,PCT patent applications per billion GDP (in PPS)
IT,ITA,Italy,EU27,2019,2019-01-01,3.3.2,6.808619545,trademark_apps,Trademark applications,Trademark applications per billion GDP (in PPS)
IT,ITA,Italy,EU27,2019,2019-01-01,3.3.3,6.366779067,design_apps,Design applications,Design applications per billion GDP (in PPS)
IT,ITA,Italy,EU27,2019,2019-01-01,4.2.1,52.16841821,hi_tech_exports,Exports of medium and high technology products,Exports of medium and high technology products as a share of total products exports
IT,ITA,Italy,EU27,2019,2019-01-01,4.2.2,51.0799,know_serv_exports,Knowledge-intensive services exports,Knowledge-intensive services exports as a share of total services exports
IT,ITA,Italy,EU27,2019,2019-01-01,4.3.1,3.47,resource_prod,Resource productivity,Resource productivity (PPS per kg)
IT,ITA,Italy,EU27,2019,2019-01-01,4.3.2,0.067036119,fine_particle_em,Air emissions by fine particulates,Air emissions by fine particulate matter (PM2.5) in industry
IT,ITA,Italy,EU27,2019,2019-01-01,4.3.3,10.51,env_tech,Environment-related technologies,Development of environment-related technologies, percentage of all technologies
IT,ITA,Italy,EU27,2020,2020-01-01,1.1.1,0.6,new_doc_grads,New doctorate graduates,New doctorate graduates in science, technology, engineering and mathematics (STEM) per 1000 population aged 25-34
IT,ITA,Italy,EU27,2020,2020-01-01,1.2.1,935.9430606,intl_sci_pubs,International scientific co-publications,International scientific co-publications per million population
IT,ITA,Italy,EU27,2020,2020-01-01,1.2.2,10.83203949,top_cited_pubs,Scientific publications among the top 10% most cited,Scientific publications among the top-10% most cited publications worldwide as percentage of total scientific publications of the country
IT,ITA,Italy,EU27,2020,2020-01-01,1.2.3,16.13381325,for_doc_stud_pct,Foreign doctorate students as a % of all doctorate students,Foreign doctorate students as a percentage of all doctorate students
IT,ITA,Italy,EU27,2020,2020-01-01,2.1.1,0.5,pub_rd_exp,R&D expenditure in the public sector,R&D expenditure in the public sector (percentage of GDP)
IT,ITA,Italy,EU27,2020,2020-01-01,2.1.2,0.069309379,vc_exp,Venture capital expenditures,Venture capital expenditures (percentage of GDP)
IT,ITA,Italy,EU27,2020,2020-01-01,2.1.3,0.2125,gov_bus_rd_supp,Direct and indirect government support of business R&D,Direct government funding and government tax support for business R&D (percentage of GDP)
IT,ITA,Italy,EU27,2020,2020-01-01,2.2.1,0.9,bus_rd_exp,R&D expenditure in the business sector,R&D expenditure in the business sector (percentage of GDP)
IT,ITA,Italy,EU27,2020,2020-01-01,2.2.2,0.685252576,non_rd_innov_exp,Non-R&D innovation expenditures,Non-R&D innovation expenditures (percentage of turnover)
IT,ITA,Italy,EU27,2020,2020-01-01,2.2.3,5248.06908,innov_exp_per_emp,Innovation expenditures per person employed,Innovation expenditure per person employed
IT,ITA,Italy,EU27,2020,2020-01-01,2.3.1,16.9,ict_train_ent,Enterprises providing ICT training,Enterprises providing training to develop or upgrade ICT skills of their personnel
IT,ITA,Italy,EU27,2020,2020-01-01,3.1.1,35.9698763,sme_prod_innov,SMEs introducing product innovations,SMEs introducing product innovation (percentage of SMEs)
IT,ITA,Italy,EU27,2020,2020-01-01,3.1.2,53.38158417,sme_proc_innov,SMEs introducing business process innovations,SMEs introducing business process innovations (percentage of SMEs)
IT,ITA,Italy,EU27,2020,2020-01-01,3.2.1,14.36224358,sme_innov_collab,Innovative SMEs collaborating with others,Innovative SMEs collaborating with others (percentage of SMEs)
IT,ITA,Italy,EU27,2020,2020-01-01,3.2.2,161.1423624,pub_priv_pubs,Public-private co-publications,Public-private publications per million population
IT,ITA,Italy,EU27,2020,2020-01-01,3.2.3,4,hrst_job_mob,Job-to-job mobility of HRST,Job-to-job mobility of Human Resources in Science & Technology
IT,ITA,Italy,EU27,2020,2020-01-01,3.3.1,2.174113917,pct_patents,PCT patent applications,PCT patent applications per billion GDP (in PPS)
IT,ITA,Italy,EU27,2020,2020-01-01,3.3.2,6.977098031,trademark_apps,Trademark applications,Trademark applications per billion GDP (in PPS)
IT,ITA,Italy,EU27,2020,2020-01-01,3.3.3,5.798369707,design_apps,Design applications,Design applications per billion GDP (in PPS)
IT,ITA,Italy,EU27,2020,2020-01-01,4.1.2,61.87491676,innov_firm_emp,Employment in innovative enterprises,Employment in innovative enterprises
IT,ITA,Italy,EU27,2020,2020-01-01,4.2.1,51.12977073,hi_tech_exports,Exports of medium and high technology products,Exports of medium and high technology products as a share of total products exports
IT,ITA,Italy,EU27,2020,2020-01-01,4.2.2,49.3871,know_serv_exports,Knowledge-intensive services exports,Knowledge-intensive services exports as a share of total services exports
IT,ITA,Italy,EU27,2020,2020-01-01,4.2.3,12.4008126,new_innov_sales,Sales of new-to-market and new-to-firm innovations,Sales of new-to-market and new-to-enterprise innovations as a percentage of turnover
IT,ITA,Italy,EU27,2020,2020-01-01,4.3.1,3.5897,resource_prod,Resource productivity,Resource productivity (PPS per kg)
IT,ITA,Italy,EU27,2020,2020-01-01,4.3.2,0.065075478,fine_particle_em,Air emissions by fine particulates,Air emissions by fine particulate matter (PM2.5) in industry
IT,ITA,Italy,EU27,2020,2020-01-01,4.3.3,10.485,env_tech,Environment-related technologies,Development of environment-related technologies, percentage of all technologies
IT,ITA,Italy,EU27,2021,2021-01-01,1.1.1,0.6,new_doc_grads,New doctorate graduates,New doctorate graduates in science, technology, engineering and mathematics (STEM) per 1000 population aged 25-34
IT,ITA,Italy,EU27,2021,2021-01-01,1.2.1,1047.341408,intl_sci_pubs,International scientific co-publications,International scientific co-publications per million population
IT,ITA,Italy,EU27,2021,2021-01-01,1.2.2,10.78121348,top_cited_pubs,Scientific publications among the top 10% most cited,Scientific publications among the top-10% most cited publications worldwide as percentage of total scientific publications of the country
IT,ITA,Italy,EU27,2021,2021-01-01,1.2.3,15.58683853,for_doc_stud_pct,Foreign doctorate students as a % of all doctorate students,Foreign doctorate students as a percentage of all doctorate students
IT,ITA,Italy,EU27,2021,2021-01-01,1.3.1,33.1,broadband_pen,Broadband penetration,Broadband penetration
IT,ITA,Italy,EU27,2021,2021-01-01,2.1.1,0.51,pub_rd_exp,R&D expenditure in the public sector,R&D expenditure in the public sector (percentage of GDP)
IT,ITA,Italy,EU27,2021,2021-01-01,2.1.2,0.073518637,vc_exp,Venture capital expenditures,Venture capital expenditures (percentage of GDP)
IT,ITA,Italy,EU27,2021,2021-01-01,2.1.3,0.2481,gov_bus_rd_supp,Direct and indirect government support of business R&D,Direct government funding and government tax support for business R&D (percentage of GDP)
IT,ITA,Italy,EU27,2021,2021-01-01,2.2.1,0.92,bus_rd_exp,R&D expenditure in the business sector,R&D expenditure in the business sector (percentage of GDP)
IT,ITA,Italy,EU27,2021,2021-01-01,2.3.1,19.4,ict_train_ent,Enterprises providing ICT training,Enterprises providing training to develop or upgrade ICT skills of their personnel
IT,ITA,Italy,EU27,2021,2021-01-01,3.2.2,176.5381843,pub_priv_pubs,Public-private co-publications,Public-private publications per million population
IT,ITA,Italy,EU27,2021,2021-01-01,3.2.3,4.4,hrst_job_mob,Job-to-job mobility of HRST,Job-to-job mobility of Human Resources in Science & Technology
IT,ITA,Italy,EU27,2021,2021-01-01,3.3.1,2.114616754,pct_patents,PCT patent applications,PCT patent applications per billion GDP (in PPS)
IT,ITA,Italy,EU27,2021,2021-01-01,3.3.2,7.297418879,trademark_apps,Trademark applications,Trademark applications per billion GDP (in PPS)
IT,ITA,Italy,EU27,2021,2021-01-01,3.3.3,5.90548652,design_apps,Design applications,Design applications per billion GDP (in PPS)
IT,ITA,Italy,EU27,2021,2021-01-01,4.2.1,51.8040836,hi_tech_exports,Exports of medium and high technology products,Exports of medium and high technology products as a share of total products exports
IT,ITA,Italy,EU27,2021,2021-01-01,4.2.2,48.3865,know_serv_exports,Knowledge-intensive services exports,Knowledge-intensive services exports as a share of total services exports
IT,ITA,Italy,EU27,2021,2021-01-01,4.3.1,3.6144,resource_prod,Resource productivity,Resource productivity (PPS per kg)
IT,ITA,Italy,EU27,2021,2021-01-01,4.3.2,0.063579144,fine_particle_em,Air emissions by fine particulates,Air emissions by fine particulate matter (PM2.5) in industry
IT,ITA,Italy,EU27,2021,2021-01-01,4.3.3,10.58,env_tech,Environment-related technologies,Development of environment-related technologies, percentage of all technologies
